user_id,video_name,grade,funny
e17,05.avi,4,False
e17,UQK7mPhQ.mp4,6,True
e17,03.avi,4,True
e17,06.avi,5,True
e17,02.avi,1,False
e17,23.avi,2,False
e17,mCELTxF_.mp4,5,True
e17,22.avi,7,True
e17,urqjff5E.mp4,6,True
e17,R+OjAe40.mp4,0,False
e17,09.avi,0,False
e17,07.avi,6,True
e17,Tbvdm7kN.mp4,4,True
e17,33.avi,3,False
e17,19.avi,5,True
e17,tC6DNx32.mp4,5,True
e17,iW9isRmH.mp4,4,False
e17,FHKR50Nr.mp4,3,False
e17,BtL+JEO2.mp4,3,False
e17,SQJYfdeO.mp4,5,True
e17,21.avi,0,False
e17,27.avi,7,True
e17,17.avi,6,True
e17,wf5sJUdO.mp4,3,False
e17,EJ1BSqBp.mp4,2,False
e17,12.avi,4,True
e17,30.avi,2,False
e17,m9Ro5MbX.mp4,3,False
e17,25.avi,3,False
e17,35.avi,0,False
e17,S9C28Bsr.mp4,6,True
e17,48Vg8sUG.mp4,1,False
e17,10.avi,2,False
e17,AObwG1H9.mp4,3,True
e17,iPP5f2RU.mp4,3,True
