user_id,video_name,grade,funny
e01,30.avi,4,True
e01,03.avi,1,False
e01,17.avi,5,True
e01,33.avi,2,True
e01,tC6DNx32.mp4,7,True
e01,27.avi,9,True
e01,35.avi,3,True
e01,AObwG1H9.mp4,0,False
e01,UQK7mPhQ.mp4,5,True
e01,BtL+JEO2.mp4,0,False
e01,02.avi,0,False
e01,48Vg8sUG.mp4,1,True
e01,wf5sJUdO.mp4,3,True
e01,iW9isRmH.mp4,3,True
e01,SQJYfdeO.mp4,6,True
e01,09.avi,1,False
e01,21.avi,0,False
e01,Tbvdm7kN.mp4,0,False
e01,iPP5f2RU.mp4,2,True
e01,EJ1BSqBp.mp4,4,True
e01,mCELTxF_.mp4,0,False
e01,19.avi,0,False
e01,23.avi,4,True
e01,m9Ro5MbX.mp4,2,True
e01,10.avi,3,True
e01,FHKR50Nr.mp4,2,True
e01,07.avi,3,True
e01,06.avi,3,True
e01,S9C28Bsr.mp4,3,True
e01,12.avi,3,True
e01,R+OjAe40.mp4,2,True
e01,05.avi,4,True
e01,urqjff5E.mp4,5,True
e01,25.avi,6,True
e01,22.avi,8,True
