user_id,video_name,grade,funny
e19,23.avi,0,False
e19,FHKR50Nr.mp4,0,False
e19,R+OjAe40.mp4,3,True
e19,21.avi,0,False
e19,Tbvdm7kN.mp4,2,True
e19,EJ1BSqBp.mp4,4,True
e19,07.avi,2,True
e19,02.avi,0,False
e19,UQK7mPhQ.mp4,0,False
e19,S9C28Bsr.mp4,1,False
e19,wf5sJUdO.mp4,6,True
e19,BtL+JEO2.mp4,3,True
e19,48Vg8sUG.mp4,1,False
e19,10.avi,7,True
e19,09.avi,7,True
e19,17.avi,6,True
e19,12.avi,0,False
e19,SQJYfdeO.mp4,3,True
e19,25.avi,4,True
e19,03.avi,0,False
e19,22.avi,0,False
e19,urqjff5E.mp4,5,True
e19,AObwG1H9.mp4,4,True
e19,iW9isRmH.mp4,6,True
e19,19.avi,0,False
e19,mCELTxF_.mp4,0,False
e19,33.avi,3,True
e19,27.avi,4,True
e19,30.avi,7,True
e19,iPP5f2RU.mp4,5,True
e19,35.avi,0,False
e19,06.avi,3,True
e19,m9Ro5MbX.mp4,5,True
e19,tC6DNx32.mp4,7,True
e19,05.avi,5,True
